pop,hispanic_or_latino,white,black,native_american,asian,nhpi,other,two_or_more,sex_ratio,bachelors,income,foreign_born,age,county,state,margin
"6,428.000",0.026,0.924,0.002,0.000,0.003,0.000,0.000,0.046,1.024,0.302,"59,432",0.017,42.60,Howard, Nebraska,-0.61
"7,102.000",0.044,0.931,0.007,0.000,0.004,0.000,0.000,0.013,0.931,0.233,"48,981",0.030,47.10,Jefferson, Nebraska,-0.43
"5,118.000",0.102,0.802,0.053,0.010,0.012,0.000,0.000,0.020,1.506,0.216,"49,382",0.031,39.80,Johnson, Nebraska,-0.39
"6,588.000",0.071,0.912,0.001,0.008,0.005,0.000,0.000,0.003,0.984,0.337,"62,899",0.037,39.10,Kearney, Nebraska,-0.59
"8,048.000",0.075,0.894,0.016,0.003,0.004,0.000,0.000,0.006,1.037,0.212,"52,169",0.029,49.30,Keith, Nebraska,-0.64
875.000,0.013,0.986,0.000,0.000,0.000,0.000,0.000,0.001,1.096,0.200,"55,250",0.001,48.40,Keya Paha, Nebraska,-0.81
"3,576.000",0.093,0.862,0.001,0.016,0.003,0.000,0.000,0.024,1.045,0.077,"48,056",0.016,47.60,Kimball, Nebraska,-0.69
"8,400.000",0.031,0.853,0.003,0.091,0.004,0.000,0.001,0.018,0.972,0.265,"53,653",0.014,45.50,Knox, Nebraska,-0.60
"315,976.000",0.073,0.805,0.038,0.004,0.042,0.001,0.002,0.035,1.008,0.453,"62,464",0.083,33.80,Lancaster, Nebraska,0.08
"35,042.000",0.091,0.872,0.013,0.005,0.007,0.001,0.001,0.010,0.972,0.207,"59,995",0.030,41.50,Lincoln, Nebraska,-0.55
896.000,0.029,0.961,0.000,0.002,0.000,0.000,0.000,0.008,1.128,0.222,"45,990",0.019,39.40,Logan, Nebraska,-0.82
690.000,0.084,0.899,0.000,0.004,0.000,0.000,0.000,0.013,1.123,0.197,"46,111",0.033,44.50,Loup, Nebraska,-0.65
420.000,0.012,0.988,0.000,0.000,0.000,0.000,0.000,0.000,0.972,0.435,"51,932",0.005,58.10,McPherson, Nebraska,-0.85
"35,023.000",0.154,0.792,0.012,0.012,0.018,0.000,0.000,0.012,0.992,0.286,"52,334",0.075,36.60,Madison, Nebraska,-0.54
"7,826.000",0.049,0.919,0.007,0.000,0.011,0.000,0.000,0.014,0.980,0.293,"52,254",0.035,43.10,Merrick, Nebraska,-0.63
"4,711.000",0.155,0.816,0.003,0.003,0.008,0.000,0.000,0.015,1.066,0.343,"46,903",0.039,41.90,Morrill, Nebraska,-0.68
"3,525.000",0.028,0.960,0.003,0.003,0.000,0.000,0.000,0.006,0.984,0.255,"53,147",0.006,45.10,Nance, Nebraska,-0.59
"6,978.000",0.029,0.910,0.013,0.004,0.007,0.000,0.000,0.036,1.008,0.318,"50,236",0.015,38.40,Nemaha, Nebraska,-0.44
"4,204.000",0.029,0.942,0.003,0.007,0.011,0.002,0.000,0.005,0.976,0.409,"52,975",0.016,49.60,Nuckolls, Nebraska,-0.63
"15,965.000",0.081,0.885,0.007,0.001,0.002,0.000,0.000,0.023,0.972,0.250,"64,755",0.043,42,Otoe, Nebraska,-0.38
"2,640.000",0.019,0.952,0.002,0.000,0.000,0.000,0.000,0.027,0.938,0.310,"46,063",0.014,49.70,Pawnee, Nebraska,-0.52
"2,889.000",0.044,0.944,0.002,0.001,0.000,0.000,0.000,0.009,1.083,0.254,"61,389",0.023,42.70,Perkins, Nebraska,-0.73
"9,050.000",0.059,0.916,0.001,0.010,0.002,0.001,0.000,0.010,0.996,0.253,"58,105",0.021,41.60,Phelps, Nebraska,-0.68
"7,132.000",0.021,0.959,0.001,0.002,0.003,0.000,0.000,0.015,0.976,0.394,"57,629",0.014,41.60,Pierce, Nebraska,-0.74
"33,250.000",0.199,0.774,0.006,0.002,0.008,0.000,0.001,0.010,1.053,0.271,"60,878",0.103,38.30,Platte, Nebraska,-0.57
"5,208.000",0.058,0.917,0.001,0.002,0.000,0.000,0.000,0.023,0.957,0.296,"59,837",0.036,44.90,Polk, Nebraska,-0.61
"10,725.000",0.055,0.914,0.006,0.001,0.001,0.000,0.000,0.023,0.980,0.347,"48,140",0.012,40.20,Red Willow, Nebraska,-0.68
"7,913.000",0.020,0.920,0.003,0.021,0.001,0.000,0.000,0.035,1.012,0.198,"44,524",0.010,47.30,Richardson, Nebraska,-0.50
"1,430.000",0.008,0.964,0.017,0.009,0.000,0.000,0.000,0.002,1.146,0.410,"51,458",0.003,41,Rock, Nebraska,-0.78
"14,221.000",0.256,0.686,0.012,0.003,0.032,0.000,0.001,0.010,0.996,0.208,"52,956",0.160,37.50,Saline, Nebraska,-0.29
"183,956.000",0.097,0.801,0.038,0.003,0.026,0.001,0.003,0.032,1.004,0.448,"83,051",0.056,34.80,Sarpy, Nebraska,-0.11
"21,356.000",0.023,0.949,0.006,0.002,0.003,0.000,0.001,0.014,1.020,0.340,"70,414",0.010,41.10,Saunders, Nebraska,-0.45
"35,884.000",0.244,0.714,0.006,0.015,0.007,0.000,0.001,0.014,0.931,0.234,"53,433",0.037,39.10,Scotts Bluff, Nebraska,-0.44
"17,217.000",0.027,0.945,0.007,0.001,0.004,0.000,0.000,0.016,1.033,0.351,"71,111",0.012,37.80,Seward, Nebraska,-0.44
"5,215.000",0.058,0.809,0.017,0.071,0.011,0.000,0.001,0.033,0.927,0.164,"45,543",0.020,46.30,Sheridan, Nebraska,-0.73
"3,015.000",0.023,0.958,0.002,0.000,0.007,0.000,0.000,0.010,1.000,0.253,"53,158",0.016,51.10,Sherman, Nebraska,-0.58
"1,298.000",0.042,0.918,0.029,0.005,0.000,0.000,0.000,0.007,0.880,0.066,"47,422",0.029,35.40,Sioux, Nebraska,-0.78
"5,946.000",0.060,0.907,0.020,0.000,0.002,0.000,0.000,0.011,1.053,0.306,"64,808",0.031,41.30,Stanton, Nebraska,-0.64
"5,000.000",0.028,0.942,0.005,0.001,0.000,0.000,0.003,0.020,0.984,0.294,"53,234",0.006,46.80,Thayer, Nebraska,-0.57
586.000,0.000,0.988,0.000,0.003,0.000,0.000,0.000,0.009,0.842,0.267,"59,000",0.010,33.60,Thomas, Nebraska,-0.78
"7,218.000",0.069,0.351,0.002,0.548,0.007,0.000,0.002,0.021,0.946,0.183,"55,574",0.015,28,Thurston, Nebraska,-0.02
"4,100.000",0.023,0.960,0.004,0.004,0.000,0.000,0.000,0.009,0.961,0.362,"56,205",0.014,47,Valley, Nebraska,-0.64
"20,546.000",0.029,0.942,0.005,0.000,0.003,0.002,0.000,0.018,0.988,0.248,"71,505",0.015,40.90,Washington, Nebraska,-0.41
"9,388.000",0.063,0.896,0.012,0.001,0.007,0.000,0.001,0.019,1.008,0.333,"58,894",0.042,32.20,Wayne, Nebraska,-0.48
"3,497.000",0.053,0.915,0.002,0.008,0.000,0.007,0.000,0.014,1.000,0.249,"51,684",0.005,45.70,Webster, Nebraska,-0.63
689.000,0.020,0.975,0.000,0.000,0.001,0.000,0.000,0.003,1.033,0.254,"48,438",0.007,58.90,Wheeler, Nebraska,-0.75
"13,671.000",0.052,0.902,0.015,0.005,0.002,0.000,0.006,0.017,0.927,0.289,"63,105",0.016,39.80,York, Nebraska,-0.52
"24,606.000",0.144,0.723,0.026,0.044,0.028,0.001,0.002,0.033,1.058,0.217,"56,335",0.080,40.50,Churchill, Nevada,-0.49
"2,228,866.000",0.313,0.417,0.115,0.004,0.097,0.007,0.004,0.042,0.996,0.240,"61,048",0.221,37.50,Clark, Nevada,0.09
"48,486.000",0.128,0.797,0.007,0.015,0.017,0.002,0.007,0.027,1.016,0.333,"71,415",0.069,52.90,Douglas, Nevada,-0.29
"52,537.000",0.244,0.651,0.013,0.050,0.012,0.001,0.007,0.022,1.092,0.143,"79,375",0.082,34.70,Elko, Nevada,-0.55
"1,030.000",0.255,0.715,0.015,0.015,0.000,0.000,0.000,0.001,0.859,0.179,"31,845",0.095,54.60,Esmeralda, Nevada,-0.67
"1,839.000",0.049,0.908,0.001,0.036,0.006,0.000,0.000,0.000,1.016,0.177,"67,478",0.026,42.50,Eureka, Nevada,-0.78
"16,834.000",0.272,0.649,0.010,0.041,0.009,0.000,0.000,0.018,1.083,0.148,"66,123",0.110,37.10,Humboldt, Nevada,-0.54
"5,565.000",0.246,0.696,0.001,0.046,0.001,0.000,0.000,0.010,1.183,0.117,"73,797",0.088,37.60,Lander, Nevada,-0.62
"5,177.000",0.110,0.828,0.037,0.007,0.009,0.000,0.000,0.008,1.288,0.134,"56,537",0.033,43.70,Lincoln, Nevada,-0.71
"55,667.000",0.176,0.741,0.009,0.025,0.013,0.002,0.004,0.030,1.012,0.127,"58,814",0.067,43.90,Lyon, Nevada,-0.41
"4,487.000",0.140,0.615,0.029,0.184,0.014,0.000,0.001,0.017,0.894,0.131,"31,500",0.029,53.30,Mineral, Nevada,-0.26
"45,514.000",0.151,0.749,0.021,0.013,0.017,0.004,0.000,0.045,1.049,0.078,"47,308",0.088,53.10,Nye, Nevada,-0.40
"6,591.000",0.245,0.644,0.032,0.025,0.019,0.001,0.003,0.031,1.786,0.048,"57,074",0.096,42.60,Pershing, Nevada,-0.51
"4,086.000",0.026,0.815,0.027,0.004,0.008,0.000,0.000,0.120,1.101,0.031,"64,000",0.051,53,Storey, Nevada,-0.35
"464,182.000",0.247,0.622,0.022,0.013,0.054,0.006,0.002,0.033,1.016,0.319,"68,272",0.144,38.50,Washoe, Nevada,0.05
"9,570.000",0.165,0.715,0.062,0.037,0.009,0.000,0.000,0.012,1.494,0.085,"57,353",0.042,40.80,White Pine, Nevada,-0.58
"55,244.000",0.242,0.661,0.019,0.019,0.026,0.000,0.001,0.031,1.062,0.209,"58,305",0.128,42.20,Carson City, Nevada,-0.11
"61,174.000",0.018,0.946,0.006,0.003,0.010,0.000,0.001,0.017,0.965,0.292,"67,328",0.026,47.90,Belknap, New Hampshire,-0.10
"48,461.000",0.015,0.955,0.005,0.003,0.007,0.000,0.001,0.013,1.004,0.344,"66,932",0.025,53.40,Carroll, New Hampshire,0.02
"76,040.000",0.019,0.939,0.008,0.002,0.009,0.000,0.001,0.021,0.961,0.296,"64,686",0.031,43,Cheshire, New Hampshire,0.17
"31,486.000",0.019,0.943,0.019,0.001,0.005,0.001,0.000,0.012,1.128,0.174,"48,945",0.026,48.70,Coos, New Hampshire,-0.06
"90,331.000",0.025,0.899,0.012,0.003,0.035,0.001,0.001,0.025,0.965,0.478,"67,476",0.059,43.30,Grafton, New Hampshire,0.25
"415,305.000",0.071,0.837,0.022,0.001,0.042,0.000,0.002,0.025,0.988,0.430,"82,099",0.099,40.80,Hillsborough, New Hampshire,0.08
"150,902.000",0.023,0.919,0.014,0.003,0.021,0.000,0.002,0.019,0.969,0.378,"77,937",0.054,43.10,Merrimack, New Hampshire,0.10
"308,211.000",0.031,0.920,0.008,0.000,0.020,0.000,0.002,0.019,0.984,0.477,"93,962",0.048,44.70,Rockingham, New Hampshire,0.02
"130,161.000",0.027,0.900,0.010,0.001,0.035,0.001,0.000,0.027,0.969,0.411,"72,682",0.046,36.80,Strafford, New Hampshire,0.15
"43,173.000",0.017,0.944,0.006,0.003,0.008,0.000,0.003,0.020,0.988,0.301,"63,760",0.027,46.90,Sullivan, New Hampshire,0.04
"264,650.000",0.191,0.558,0.136,0.002,0.078,0.000,0.003,0.031,0.938,0.305,"63,680",0.163,41.80,Atlantic, New Jersey,0.07
"931,275.000",0.204,0.555,0.053,0.001,0.164,0.000,0.003,0.020,0.946,0.585,"104,623",0.308,41.90,Bergen, New Jersey,0.16
"446,301.000",0.083,0.666,0.161,0.000,0.051,0.000,0.003,0.035,0.969,0.446,"90,329",0.102,41.60,Burlington, New Jersey,0.20
"506,721.000",0.172,0.559,0.182,0.001,0.058,0.000,0.005,0.022,0.934,0.374,"70,957",0.112,38.80,Camden, New Jersey,0.34
"92,701.000",0.080,0.850,0.039,0.000,0.006,0.000,0.001,0.024,0.957,0.361,"72,385",0.044,50.30,Cape May, New Jersey,-0.16
"150,085.000",0.313,0.454,0.185,0.007,0.013,0.000,0.002,0.025,1.041,0.158,"55,709",0.099,37.60,Cumberland, New Jersey,0.06
"798,698.000",0.233,0.300,0.380,0.002,0.054,0.000,0.010,0.021,0.927,0.359,"63,959",0.277,37.70,Essex, New Jersey,0.55
"291,745.000",0.065,0.779,0.100,0.001,0.031,0.000,0.001,0.023,0.946,0.410,"89,056",0.054,40.40,Gloucester, New Jersey,0.02
"671,923.000",0.426,0.286,0.105,0.001,0.155,0.001,0.005,0.021,0.988,0.628,"75,062",0.436,35.30,Hudson, New Jersey,0.46
"125,063.000",0.068,0.848,0.025,0.000,0.042,0.000,0.002,0.015,0.984,0.557,"117,858",0.102,46.60,Hunterdon, New Jersey,-0.04
"368,085.000",0.179,0.488,0.196,0.001,0.115,0.000,0.001,0.020,0.957,0.438,"83,306",0.230,38.80,Mercer, New Jersey,0.40
"825,015.000",0.213,0.420,0.095,0.001,0.244,0.000,0.005,0.021,0.972,0.531,"91,731",0.329,39,Middlesex, New Jersey,0.22
"620,821.000",0.109,0.750,0.065,0.001,0.054,0.000,0.002,0.019,0.949,0.528,"103,523",0.135,43.40,Monmouth, New Jersey,-0.03
"492,715.000",0.135,0.705,0.031,0.001,0.105,0.000,0.003,0.021,0.965,0.637,"117,298",0.196,42.80,Morris, New Jersey,0.04
"602,018.000",0.093,0.843,0.028,0.000,0.018,0.000,0.002,0.015,0.934,0.395,"72,679",0.077,42.40,Ocean, New Jersey,-0.29
"502,763.000",0.419,0.407,0.103,0.001,0.053,0.000,0.003,0.013,0.953,0.348,"73,562",0.321,37.30,Passaic, New Jersey,0.17
"62,754.000",0.095,0.737,0.134,0.003,0.009,0.000,0.001,0.021,0.957,0.220,"64,234",0.036,42.50,Salem, New Jersey,-0.13
"330,151.000",0.147,0.551,0.094,0.002,0.181,0.000,0.005,0.020,0.957,0.580,"116,510",0.259,41.80,Somerset, New Jersey,0.21
"140,996.000",0.086,0.853,0.021,0.000,0.020,0.000,0.002,0.018,0.992,0.422,"96,222",0.078,44.90,Sussex, New Jersey,-0.20
"555,208.000",0.320,0.390,0.202,0.001,0.052,0.000,0.018,0.018,0.953,0.393,"82,644",0.301,38.90,Union, New Jersey,0.36
"105,730.000",0.097,0.808,0.045,0.001,0.027,0.000,0.002,0.020,0.961,0.421,"83,497",0.095,44.50,Warren, New Jersey,-0.16
"679,037.000",0.503,0.378,0.024,0.040,0.026,0.001,0.004,0.024,0.961,0.339,"54,308",0.100,38,Bernalillo, New Mexico,0.24
"3,547.000",0.170,0.826,0.004,0.000,0.000,0.000,0.000,0.000,1.053,0.110,"36,607",0.025,59.40,Catron, New Mexico,-0.47
"64,912.000",0.576,0.381,0.014,0.009,0.010,0.000,0.002,0.007,0.996,0.163,"46,254",0.126,36.10,Chaves, New Mexico,-0.41
"26,763.000",0.388,0.188,0.012,0.390,0.002,0.000,0.001,0.019,1.024,0.224,"44,731",0.030,37.50,Cibola, New Mexico,0.09
"12,106.000",0.495,0.466,0.007,0.011,0.003,0.000,0.002,0.017,1.024,0.130,"36,937",0.039,50.30,Colfax, New Mexico,-0.11
"49,502.000",0.428,0.467,0.050,0.006,0.014,0.002,0.001,0.032,1.075,0.252,"48,903",0.097,31.70,Curry, New Mexico,-0.41
"1,995.000",0.642,0.306,0.043,0.002,0.000,0.000,0.000,0.007,1.375,0.000,"31,532",0.009,22.20,De Baca, New Mexico,-0.47
"217,696.000",0.686,0.270,0.015,0.006,0.010,0.001,0.001,0.011,0.965,0.277,"44,024",0.165,33.30,Doña Ana, New Mexico,0.18
"57,865.000",0.500,0.454,0.014,0.013,0.007,0.000,0.006,0.006,1.020,0.148,"65,000",0.063,35.40,Eddy, New Mexico,-0.52
"27,391.000",0.504,0.457,0.004,0.019,0.007,0.000,0.002,0.007,0.976,0.231,"37,453",0.033,46.50,Grant, New Mexico,0.07
"4,336.000",0.713,0.187,0.017,0.076,0.002,0.000,0.000,0.005,1.653,0.203,"31,061",0.036,43.70,Guadalupe, New Mexico,0.14
432.000,0.398,0.502,0.000,0.000,0.000,0.037,0.049,0.014,1.049,0.157,"32,500",0.079,43.50,Harding, New Mexico,-0.28
"4,234.000",0.587,0.378,0.009,0.012,0.000,0.000,0.005,0.009,0.969,0.099,"44,722",0.067,43.20,Hidalgo, New Mexico,-0.15
"70,359.000",0.597,0.345,0.033,0.008,0.006,0.000,0.001,0.010,1.058,0.108,"61,867",0.171,32,Lea, New Mexico,-0.60
"19,640.000",0.335,0.609,0.018,0.012,0.001,0.000,0.000,0.024,0.942,0.104,"44,939",0.068,51.50,Lincoln, New Mexico,-0.36
"18,976.000",0.181,0.714,0.008,0.008,0.049,0.000,0.000,0.039,1.033,0.684,"119,266",0.088,41.80,Los Alamos, New Mexico,0.27
"24,022.000",0.676,0.288,0.013,0.009,0.010,0.000,0.000,0.004,1.016,0.048,"32,251",0.162,37.20,Luna, New Mexico,-0.10
"71,956.000",0.144,0.084,0.005,0.732,0.010,0.002,0.001,0.022,0.934,0.109,"36,179",0.025,32.80,McKinley, New Mexico,0.39
"4,500.000",0.815,0.170,0.000,0.000,0.000,0.000,0.014,0.000,0.825,0.408,"29,458",0.016,56.60,Mora, New Mexico,0.31
"66,804.000",0.387,0.478,0.031,0.062,0.012,0.002,0.002,0.026,1.066,0.179,"45,032",0.098,36.20,Otero, New Mexico,-0.26
"8,265.000",0.457,0.491,0.006,0.014,0.007,0.007,0.007,0.012,0.887,0.119,"33,962",0.026,43,Quay, New Mexico,-0.38
"38,962.000",0.714,0.121,0.005,0.142,0.006,0.000,0.006,0.006,0.949,0.147,"42,264",0.045,41.50,Rio Arriba, New Mexico,0.34
"18,723.000",0.428,0.512,0.023,0.006,0.003,0.001,0.001,0.026,1.020,0.198,"42,917",0.117,30.30,Roosevelt, New Mexico,-0.43
"144,954.000",0.396,0.427,0.022,0.117,0.013,0.001,0.004,0.020,0.969,0.228,"65,071",0.052,40.30,Sandoval, New Mexico,0.08
"125,608.000",0.211,0.374,0.007,0.374,0.006,0.001,0.002,0.025,0.980,0.111,"47,643",0.026,36.10,San Juan, New Mexico,-0.28
"27,546.000",0.778,0.171,0.011,0.012,0.010,0.000,0.004,0.014,0.988,0.244,"32,310",0.036,44.60,San Miguel, New Mexico,0.39
"150,319.000",0.510,0.427,0.009,0.025,0.013,0.001,0.002,0.013,0.938,0.300,"60,668",0.118,46.80,Santa Fe, New Mexico,0.54
"10,988.000",0.311,0.625,0.004,0.022,0.008,0.000,0.004,0.027,1.008,0.185,"33,873",0.043,55.90,Sierra, New Mexico,-0.21
"16,723.000",0.502,0.336,0.007,0.106,0.021,0.000,0.000,0.027,1.079,0.141,"40,297",0.060,39.90,Socorro, New Mexico,0.07
"32,759.000",0.568,0.353,0.003,0.054,0.008,0.000,0.003,0.011,0.969,0.155,"41,973",0.049,48.90,Taos, New Mexico,0.55
"15,477.000",0.436,0.501,0.017,0.012,0.012,0.000,0.001,0.019,1.037,0.137,"38,240",0.058,42.90,Torrance, New Mexico,-0.33
"4,106.000",0.429,0.512,0.013,0.014,0.000,0.000,0.000,0.031,1.179,0.084,"35,484",0.035,38.90,Union, New Mexico,-0.56
"76,518.000",0.609,0.321,0.012,0.036,0.006,0.000,0.001,0.016,1.012,0.166,"50,801",0.067,38.70,Valencia, New Mexico,-0.10
"306,165.000",0.062,0.712,0.115,0.001,0.068,0.000,0.002,0.039,0.938,0.526,"68,327",0.116,37.90,Albany, New York,0.31
"46,304.000",0.017,0.943,0.016,0.002,0.010,0.001,0.001,0.011,1.016,0.286,"51,227",0.021,39.30,Allegany, New York,-0.39
"1,427,056.000",0.560,0.090,0.288,0.002,0.037,0.000,0.008,0.013,0.890,0.243,"41,895",0.346,34.50,Bronx, New York,0.67
"192,042.000",0.044,0.828,0.049,0.001,0.044,0.001,0.001,0.032,0.969,0.359,"52,237",0.071,39.70,Broome, New York,0.03
"76,750.000",0.022,0.902,0.014,0.031,0.007,0.000,0.001,0.023,0.996,0.203,"50,700",0.018,42.50,Cattaraugus, New York,-0.29
"76,958.000",0.030,0.896,0.038,0.001,0.006,0.001,0.001,0.027,1.053,0.218,"57,985",0.019,43.20,Cayuga, New York,-0.09
"127,584.000",0.077,0.870,0.024,0.002,0.005,0.000,0.000,0.021,0.972,0.238,"48,315",0.025,42.80,Chautauqua, New York,-0.20
"84,115.000",0.032,0.856,0.057,0.002,0.015,0.000,0.001,0.037,0.984,0.238,"54,883",0.032,41.30,Chemung, New York,-0.13
"47,527.000",0.023,0.945,0.007,0.002,0.004,0.000,0.001,0.018,1.004,0.180,"51,756",0.017,44.80,Chenango, New York,-0.23
"80,320.000",0.029,0.898,0.039,0.002,0.012,0.000,0.002,0.016,1.058,0.227,"59,510",0.044,40.30,Clinton, New York,0.05
"60,016.000",0.050,0.858,0.041,0.001,0.017,0.000,0.002,0.031,0.996,0.277,"68,750",0.066,48.50,Columbia, New York,0.17
"47,618.000",0.028,0.921,0.020,0.001,0.010,0.000,0.001,0.018,0.969,0.306,"59,194",0.025,36.40,Cortland, New York,-0.02
"44,676.000",0.040,0.916,0.016,0.001,0.008,0.000,0.002,0.016,1.020,0.254,"49,945",0.044,48.30,Delaware, New York,-0.18
"293,524.000",0.126,0.705,0.099,0.001,0.034,0.000,0.005,0.029,0.988,0.358,"81,842",0.117,42.50,Dutchess, New York,0.10
"918,873.000",0.057,0.749,0.127,0.004,0.038,0.000,0.002,0.023,0.938,0.434,"59,464",0.072,40.20,Erie, New York,0.15
"37,281.000",0.031,0.917,0.029,0.002,0.003,0.001,0.005,0.012,1.088,0.246,"58,109",0.040,48.30,Essex, New York,0.05
"50,389.000",0.036,0.814,0.056,0.062,0.011,0.001,0.001,0.019,1.217,0.138,"52,905",0.030,40.50,Franklin, New York,-0.02
"53,452.000",0.034,0.913,0.017,0.002,0.007,0.001,0.001,0.025,0.996,0.229,"51,663",0.018,44.20,Fulton, New York,-0.31
"57,554.000",0.034,0.902,0.022,0.007,0.008,0.000,0.001,0.025,1.004,0.272,"60,635",0.024,43,Genesee, New York,-0.31
"47,335.000",0.062,0.846,0.055,0.005,0.010,0.000,0.002,0.020,1.088,0.223,"56,681",0.058,46.70,Greene, New York,-0.16
"4,454.000",0.017,0.936,0.005,0.004,0.000,0.000,0.000,0.037,1.037,0.246,"60,625",0.017,55.50,Hamilton, New York,-0.30
"61,738.000",0.023,0.936,0.011,0.001,0.005,0.000,0.003,0.022,0.980,0.255,"58,438",0.025,44.30,Herkimer, New York,-0.30
"111,454.000",0.077,0.812,0.055,0.003,0.016,0.002,0.001,0.034,1.101,0.240,"54,726",0.043,32.80,Jefferson, New York,-0.19
"2,576,771.000",0.189,0.364,0.293,0.001,0.118,0.000,0.006,0.029,0.901,0.533,"63,973",0.356,35.40,Kings, New York,0.54
"26,456.000",0.017,0.955,0.009,0.002,0.003,0.000,0.004,0.010,1.004,0.279,"56,192",0.013,42.20,Lewis, New York,-0.39
"63,218.000",0.038,0.901,0.026,0.002,0.011,0.001,0.001,0.020,1.012,0.303,"60,248",0.033,41.50,Livingston, New York,-0.18
"70,990.000",0.023,0.923,0.016,0.006,0.009,0.001,0.001,0.022,0.972,0.258,"61,176",0.027,42.30,Madison, New York,-0.11
"743,084.000",0.091,0.699,0.142,0.001,0.036,0.000,0.002,0.028,0.931,0.438,"62,087",0.085,39,Monroe, New York,0.21
"49,294.000",0.147,0.801,0.024,0.002,0.006,0.000,0.002,0.019,0.969,0.251,"50,146",0.033,40.90,Montgomery, New York,-0.22
"1,355,683.000",0.170,0.590,0.111,0.001,0.102,0.000,0.006,0.019,0.949,0.538,"120,036",0.224,41.90,Nassau, New York,0.09
"1,629,153.000",0.257,0.468,0.122,0.001,0.120,0.000,0.005,0.025,0.901,0.767,"89,812",0.283,37.70,New York, New York,0.74
"210,145.000",0.032,0.848,0.067,0.009,0.009,0.000,0.003,0.032,0.949,0.299,"57,252",0.039,43.40,Niagara, New York,-0.10
"229,074.000",0.061,0.815,0.057,0.002,0.041,0.000,0.002,0.022,0.996,0.313,"59,113",0.081,40.80,Oneida, New York,-0.15
"461,591.000",0.051,0.764,0.106,0.004,0.038,0.000,0.002,0.036,0.931,0.412,"62,668",0.078,39.20,Onondaga, New York,0.20
"109,774.000",0.049,0.895,0.021,0.002,0.013,0.000,0.001,0.018,0.961,0.364,"64,795",0.037,43.80,Ontario, New York,0.00
"382,077.000",0.210,0.631,0.101,0.002,0.028,0.000,0.005,0.023,1.004,0.296,"80,816",0.115,37.10,Orange, New York,0.00
"40,624.000",0.051,0.859,0.058,0.003,0.006,0.000,0.001,0.022,0.988,0.145,"52,958",0.029,43.40,Orleans, New York,-0.36
"117,630.000",0.027,0.935,0.010,0.001,0.007,0.000,0.001,0.020,1.004,0.207,"59,070",0.019,40.60,Oswego, New York,-0.20
"59,593.000",0.038,0.908,0.017,0.001,0.013,0.001,0.002,0.020,0.938,0.346,"56,171",0.037,42,Otsego, New York,-0.05
"98,714.000",0.156,0.776,0.028,0.002,0.021,0.000,0.004,0.014,0.992,0.385,"107,246",0.139,44.20,Putnam, New York,-0.08
"2,270,976.000",0.278,0.246,0.170,0.002,0.257,0.000,0.018,0.027,0.942,0.465,"72,028",0.469,39.30,Queens, New York,0.45
"159,013.000",0.051,0.825,0.058,0.001,0.027,0.000,0.003,0.035,0.976,0.445,"72,510",0.053,39.90,Rensselaer, New York,0.06
"475,596.000",0.184,0.602,0.092,0.001,0.099,0.000,0.002,0.018,0.942,0.453,"85,381",0.239,40.20,Richmond, New York,-0.15
"325,213.000",0.178,0.629,0.112,0.001,0.060,0.000,0.005,0.015,0.965,0.377,"94,840",0.212,35.90,Rockland, New York,0.02
"108,352.000",0.024,0.917,0.024,0.007,0.010,0.000,0.002,0.016,1.037,0.279,"52,071",0.037,39,St. Lawrence, New York,-0.12
"229,313.000",0.033,0.899,0.015,0.002,0.029,0.000,0.002,0.020,0.976,0.459,"85,224",0.058,42.90,Saratoga, New York,0.05
"155,086.000",0.073,0.722,0.097,0.003,0.044,0.000,0.015,0.045,0.946,0.352,"66,488",0.100,39.90,Schenectady, New York,0.16
"31,189.000",0.034,0.922,0.013,0.002,0.010,0.000,0.000,0.019,0.984,0.289,"58,926",0.032,45.80,Schoharie, New York,-0.29
"17,845.000",0.019,0.948,0.007,0.001,0.007,0.000,0.002,0.016,1.008,0.184,"53,291",0.018,46.80,Schuyler, New York,-0.18
"34,295.000",0.036,0.884,0.048,0.004,0.008,0.000,0.001,0.019,1.096,0.229,"54,865",0.024,41.90,Seneca, New York,-0.09
"95,843.000",0.017,0.932,0.015,0.001,0.016,0.000,0.003,0.017,0.996,0.286,"55,349",0.035,42.90,Steuben, New York,-0.29
"1,481,364.000",0.196,0.670,0.071,0.002,0.040,0.000,0.004,0.017,0.969,0.431,"105,362",0.153,41.70,Suffolk, New York,-0.01
"75,329.000",0.164,0.706,0.077,0.002,0.016,0.000,0.009,0.027,1.049,0.302,"60,433",0.095,42.80,Sullivan, New York,-0.09
"48,431.000",0.021,0.945,0.008,0.002,0.009,0.000,0.001,0.015,0.984,0.302,"61,965",0.019,44.80,Tioga, New York,-0.20
"102,237.000",0.052,0.769,0.037,0.001,0.094,0.000,0.003,0.044,0.976,0.618,"61,361",0.127,31.30,Tompkins, New York,0.49
"178,371.000",0.105,0.770,0.055,0.001,0.018,0.000,0.006,0.045,0.984,0.305,"65,306",0.077,44.10,Ulster, New York,0.21
"64,187.000",0.027,0.935,0.010,0.001,0.009,0.000,0.001,0.017,0.969,0.306,"64,658",0.037,46.90,Warren, New York,0.00
"61,304.000",0.028,0.916,0.026,0.003,0.006,0.000,0.001,0.020,1.066,0.209,"59,613",0.024,44.20,Washington, New York,-0.15
